genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
11280.345,Vesicular stomatitis New Jersey virus NJ0204CRB4,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB4,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660389,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,42,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-16,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:23:45.805Z,2021-01-18T21:23:45.805Z
11280.347,Vesicular stomatitis New Jersey virus NJ0204CRB5,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB5,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660390,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,43.11111,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-09,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:25:50.050Z,2021-01-18T21:25:50.050Z
11280.348,Vesicular stomatitis New Jersey virus NJ0204CRB6,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB6,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660391,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,42.88889,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-10,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:23:46.860Z,2021-01-18T21:23:46.860Z
11280.349,Vesicular stomatitis New Jersey virus NJ0204CRB7,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB7,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660392,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,42.444443,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-09,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:23:46.935Z,2021-01-18T21:23:46.935Z
11280.35,Vesicular stomatitis New Jersey virus NJ0204CRB8,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB8,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660393,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,42,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-16,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:23:47.458Z,2021-01-18T21:23:47.458Z
11280.352,Vesicular stomatitis New Jersey virus NJ0204CRB9,NA,11280,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;1972578;11280,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;Vesiculovirus newjersey;Vesicular stomatitis New Jersey virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus newjersey,Partial,NJ0204CRB9,New Jersey,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-25T00:00:00Z,NA,NA,NA,NA,NA,NA,MK660394,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,450,42.88889,1,450,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2004-02-23,2004,NA,Costa Rica,North America,Costa Rica,NA,cattle,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:23:48.642Z,2021-01-18T21:23:48.642Z
11292.16021,Rabies lyssavirus D3373-04,NA,11292,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11286;11292,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Lyssavirus;Lyssavirus rabies,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,Lyssavirus rabies,Partial,D3373-04,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-22T00:00:00Z,31594511,NA,NA,NA,NA,NA,MK766729,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,1349,44.106747,1,1349,NA,NA,NA,1,NA,NA,NA,NA,NA,brain,NA,2004-05-27,2004,NA,Costa Rica,North America,Costa Rica,NA,Desmodus rotundus,Bat,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:28:42.013Z,2021-01-18T21:28:42.013Z
11276.609,Vesicular stomatitis virus 655,NA,11276,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;327822;11276,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;unclassified Vesiculovirus;Vesicular stomatitis virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,Partial,655,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-02T00:00:00Z,NA,NA,NA,NA,NA,NA,JQ425739,NA,NA,,NA,NA,NA,NA,1,400,46,1,400,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2005-02-07,2005,NA,Costa Rica,North America,Costa Rica,NA,Bovine,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:28:44.881Z,2021-01-18T21:28:44.881Z
11276.61,Vesicular stomatitis virus 812,NA,11276,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11271;327822;11276,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Vesiculovirus;unclassified Vesiculovirus;Vesicular stomatitis virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,Partial,812,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-02T00:00:00Z,NA,NA,NA,NA,NA,NA,JQ425740,NA,NA,,NA,NA,NA,NA,1,383,46.2141,1,383,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2005-07-13,2005,NA,Costa Rica,North America,Costa Rica,NA,Bovine,Cow,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:28:45.325Z,2021-01-18T21:28:45.325Z
289365.305,Human parvovirus 4 AG08,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,AG08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476946,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,46.62162,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Ateles geoffroyi,black-handed spider monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:10:34.966Z,2021-01-13T05:10:34.966Z
289365.328,Human parvovirus 4 AG09,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,AG09,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476969,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,46.62162,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Ateles geoffroyi,black-handed spider monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:12:40.182Z,2021-01-13T05:12:40.182Z
289365.307,Human parvovirus 4 AG13,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,AG13,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476947,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,45.945946,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Ateles geoffroyi,black-handed spider monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:10:36.196Z,2021-01-13T05:10:36.196Z
289365.303,Human parvovirus 4 MP4,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,MP4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476944,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,212,47.16981,1,212,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Alouatta palliata,mantled howler monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:10:35.569Z,2021-01-13T05:10:35.569Z
289365.302,Human parvovirus 4 MP8,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,MP8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476943,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,46.440678,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Alouatta palliata,mantled howler monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:08:34.610Z,2021-01-13T05:08:34.610Z
289365.342,Human parvovirus 4 CC-84/86-1,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,CC-84/86-1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476981,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,46.283783,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Cebus capucinus imitator,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-13T05:12:42.742Z,2021-01-13T05:12:42.742Z
289365.329,Human parvovirus 4 CC131,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,CC131,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476970,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,296,46.283783,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Cebus capucinus imitator,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-13T05:12:40.344Z,2021-01-13T05:12:40.344Z
11053.184,Dengue virus 1,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-25T00:00:00Z,NA,NA,NA,NA,NA,NA,JF804016,NA,NA,,NA,NA,NA,NA,1,1480,47.15832,1,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,serum,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2020-12-29T09:20:57.605Z,2020-12-29T09:20:57.605Z
11053.1099,Dengue virus 1 CNM369VI05,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM369VI05,DENV-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502848,NA,NA,,NA,NA,NA,NA,1,216,45.833332,1,216,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-10-12T18:33:30.763Z,2021-10-12T18:33:30.763Z
11053.3316,Dengue virus 1 CNM388VI05,NA,11053,10239;2559587;2732396;2732406;2732462;2732545;11050;11051;12637;11053,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Dengue virus;dengue virus type I,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Dengue virus,Partial,CNM388VI05,DENV-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24T00:00:00Z,NA,NA,NA,NA,NA,NA,FJ502852,NA,NA,,NA,NA,NA,NA,1,216,45.37037,1,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2005,2005,NA,Costa Rica,North America,Costa Rica,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-19T05:56:04.838Z,2021-01-19T05:56:04.838Z
11292.15995,Rabies lyssavirus D2340-05,NA,11292,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;11286;11292,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Lyssavirus;Lyssavirus rabies,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,Lyssavirus rabies,Partial,D2340-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-22T00:00:00Z,31594511,NA,NA,NA,NA,NA,MK766724,NA,NA,Sanger dideoxy sequencing,NA,NA,NA,NA,1,1349,43.95849,1,1349,NA,NA,NA,1,NA,NA,NA,NA,NA,brain,NA,2005-08-21,2005,NA,Costa Rica,North America,Costa Rica,NA,Desmodus rotundus,Bat,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-18T21:28:42.713Z,2021-01-18T21:28:42.713Z
11232.2523,Canine morbillivirus Jaguarundi 126,NA,11232,10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11232,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Canine morbillivirus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Morbillivirus,Canine morbillivirus,Partial,Jaguarundi 126,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-16T00:00:00Z,26967127,NA,NA,NA,NA,NA,KP711845,NA,NA,,NA,,NA,NA,1,573,48.34206,1,573,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2006-07-13,2006,NA,Costa Rica,North America,Costa Rica,NA,Puma yagouaroundi,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-12T17:12:48.883Z,2021-01-12T17:12:48.883Z
2447924.6,Aurora borealis virus 3 CR-captive4-FFPE,NA,2447924,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653395;1654822;2447924,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aurora borealis virus 3,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Reptarenavirus,Aurora borealis virus 3,Complete,CR-captive4-FFPE,,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-03T00:00:00Z,NA,NA,NA,NA,NA,NA,OM456551,NA,NA,Illumina,NA,MIRA v. v. 4.0.2,NA,NA,1,6843,39.74865,1,6843,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2006,2006,NA,Costa Rica,North America,Costa Rica,NA,Boa constrictor,Snake,NA,NA,NA,Reptile,NA,NA,NA,NA,NA,2022-09-10T22:52:38.722Z,2022-09-10T22:52:38.722Z
2447924.5,Aurora borealis virus 3 CR-captive3-FFPE,NA,2447924,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653395;1654822;2447924,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aurora borealis virus 3,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Reptarenavirus,Aurora borealis virus 3,Complete,CR-captive3-FFPE,,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-03T00:00:00Z,NA,NA,NA,NA,NA,NA,OM456550,NA,NA,Illumina,NA,MIRA v. v. 4.0.2,NA,NA,1,6902,39.78557,1,6902,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2006,2006,NA,Costa Rica,North America,Costa Rica,NA,Boa constrictor,Snake,NA,NA,NA,Reptile,NA,NA,NA,NA,NA,2022-09-10T22:52:38.732Z,2022-09-10T22:52:38.732Z
1672385.2,University of Giessen virus CR-captive3-FFPE,NA,1672385,10239;2559587;2732396;2497569;2497571;2497576;1980410;11617;1653395;2170176;1672385,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Reptarenavirus;Giessen reptarenavirus;University of Giessen virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Arenaviridae,Reptarenavirus,Giessen reptarenavirus,Complete,CR-captive3-FFPE,,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-03T00:00:00Z,NA,NA,NA,NA,NA,NA,OM456549,NA,NA,Illumina,NA,MIRA v. v. 4.0.2,NA,NA,1,3521,43.254757,1,3521,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2006,2006,NA,Costa Rica,North America,Costa Rica,NA,Boa constrictor,Snake,NA,NA,NA,Reptile,NA,NA,NA,NA,NA,2022-09-10T22:52:38.898Z,2022-09-10T22:52:38.898Z
289365.306,Human parvovirus 4 AG21,NA,289365,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1511911;1511913;289365,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1;Human parvovirus 4,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,Partial,AG21,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13T00:00:00Z,NA,NA,NA,NA,NA,NA,MF476948,NA,NA,Sanger dideoxy sequencing,NA,,NA,NA,1,296,46.283783,1,296,NA,NA,NA,1,NA,NA,NA,NA,NA,blood,NA,2006,2006,NA,Costa Rica,North America,Costa Rica,NA,Ateles geoffroyi,black-handed spider monkey,NA,NA,NA,Nonhuman Mammal,NA,NA,NA,NA,NA,2021-01-13T05:10:35.403Z,2021-01-13T05:10:35.403Z
